2021-04-01 10:28:36,273 | main | INFO | Starting program...
2021-04-01 12:56:54,513 | exts.add | DEBUG | Getting Value, description  {'title': 'ใส่ที่ไหนอะ', 'description': 'อะเค', 'date': 'Unknown'}
2021-04-01 12:56:54,514 | exts.add | DEBUG | Added Feild, description
2021-04-01 12:56:54,514 | exts.add | DEBUG | Getting Title, date, 3
2021-04-01 12:56:54,515 | exts.add | DEBUG | Getting Value, date  {'title': 'ใส่ที่ไหนอะ', 'description': 'อะเค', 'date': 'Unknown'}
2021-04-01 12:56:54,515 | exts.add | DEBUG | Added Feild, date
2021-04-01 12:56:54,515 | exts.add | DEBUG | Processing Image Field
2021-04-01 12:56:54,607 | exts.add | DEBUG | Updated Embed
2021-04-01 12:56:54,608 | exts.add | DEBUG | Waiting for message
2021-04-01 12:57:02,106 | exts.add | DEBUG | Changed State
2021-04-01 12:57:02,293 | exts.add | DEBUG | Updating Embed
2021-04-01 12:57:02,293 | exts.add | DEBUG | Creating base embed
2021-04-01 12:57:02,294 | exts.add | DEBUG | Getting Title, title, 4
2021-04-01 12:57:02,294 | exts.add | DEBUG | Getting Value, title  {'title': 'ใส่ที่ไหนอะ', 'description': 'อะเค', 'date': 'เอ่อ'}
2021-04-01 12:57:02,294 | exts.add | DEBUG | Added Feild, title
2021-04-01 12:57:02,295 | exts.add | DEBUG | Getting Title, description, 4
2021-04-01 12:57:02,295 | exts.add | DEBUG | Getting Value, description  {'title': 'ใส่ที่ไหนอะ', 'description': 'อะเค', 'date': 'เอ่อ'}
2021-04-01 12:57:02,295 | exts.add | DEBUG | Added Feild, description
2021-04-01 12:57:02,296 | exts.add | DEBUG | Getting Title, date, 4
2021-04-01 12:57:02,296 | exts.add | DEBUG | Getting Value, date  {'title': 'ใส่ที่ไหนอะ', 'description': 'อะเค', 'date': 'เอ่อ'}
2021-04-01 12:57:02,297 | exts.add | DEBUG | Added Feild, date
2021-04-01 12:57:02,297 | exts.add | DEBUG | Processing Image Field
2021-04-01 12:57:02,447 | exts.add | DEBUG | Updated Embed
2021-04-01 12:57:02,448 | exts.add | DEBUG | Waiting for message
2021-04-01 12:57:52,273 | exts.add | DEBUG | Processing Emoji
2021-04-01 12:57:52,433 | exts.add | DEBUG | Close menu with title None
2021-04-01 12:57:54,768 | exts.add | DEBUG | Deletedd
2021-04-01 12:58:02,451 | exts.add | DEBUG | Time out
2021-04-01 12:59:10,714 | exts.add | DEBUG | Initualizing Data
2021-04-01 12:59:10,714 | exts.add | DEBUG | Creating base embed
2021-04-01 12:59:10,714 | exts.add | DEBUG | Getting Title, title, 1
2021-04-01 12:59:10,714 | exts.add | DEBUG | Getting Value, title  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 12:59:10,715 | exts.add | DEBUG | Added Feild, title
2021-04-01 12:59:10,715 | exts.add | DEBUG | Getting Title, description, 1
2021-04-01 12:59:10,715 | exts.add | DEBUG | Getting Value, description  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 12:59:10,715 | exts.add | DEBUG | Added Feild, description
2021-04-01 12:59:10,715 | exts.add | DEBUG | Getting Title, date, 1
2021-04-01 12:59:10,716 | exts.add | DEBUG | Getting Value, date  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 12:59:10,716 | exts.add | DEBUG | Added Feild, date
2021-04-01 12:59:10,716 | exts.add | DEBUG | Processing Image Field
2021-04-01 12:59:12,711 | exts.add | DEBUG | Waiting for message
2021-04-01 12:59:55,042 | exts.add | DEBUG | Changed State
2021-04-01 12:59:55,234 | exts.add | DEBUG | Updating Embed
2021-04-01 12:59:55,235 | exts.add | DEBUG | Creating base embed
2021-04-01 12:59:55,237 | exts.add | DEBUG | Getting Title, title, 2
2021-04-01 12:59:55,238 | exts.add | DEBUG | Getting Value, title  {'title': 'การบ้าน', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 12:59:55,245 | exts.add | DEBUG | Added Feild, title
2021-04-01 12:59:55,245 | exts.add | DEBUG | Getting Title, description, 2
2021-04-01 12:59:55,246 | exts.add | DEBUG | Getting Value, description  {'title': 'การบ้าน', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 12:59:55,247 | exts.add | DEBUG | Added Feild, description
2021-04-01 12:59:55,247 | exts.add | DEBUG | Getting Title, date, 2
2021-04-01 12:59:55,248 | exts.add | DEBUG | Getting Value, date  {'title': 'การบ้าน', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 12:59:55,248 | exts.add | DEBUG | Added Feild, date
2021-04-01 12:59:55,249 | exts.add | DEBUG | Processing Image Field
2021-04-01 12:59:55,347 | exts.add | DEBUG | Updated Embed
2021-04-01 12:59:55,347 | exts.add | DEBUG | Waiting for message
2021-04-01 13:00:13,477 | exts.add | DEBUG | Changed State
2021-04-01 13:00:13,653 | exts.add | DEBUG | Updating Embed
2021-04-01 13:00:13,654 | exts.add | DEBUG | Creating base embed
2021-04-01 13:00:13,655 | exts.add | DEBUG | Getting Title, title, 3
2021-04-01 13:00:13,655 | exts.add | DEBUG | Getting Value, title  {'title': 'การบ้าน', 'description': 'ข้อ0', 'date': 'Unknown'}
2021-04-01 13:00:13,656 | exts.add | DEBUG | Added Feild, title
2021-04-01 13:00:13,657 | exts.add | DEBUG | Getting Title, description, 3
2021-04-01 13:00:13,658 | exts.add | DEBUG | Getting Value, description  {'title': 'การบ้าน', 'description': 'ข้อ0', 'date': 'Unknown'}
2021-04-01 13:00:13,659 | exts.add | DEBUG | Added Feild, description
2021-04-01 13:00:13,660 | exts.add | DEBUG | Getting Title, date, 3
2021-04-01 13:00:13,662 | exts.add | DEBUG | Getting Value, date  {'title': 'การบ้าน', 'description': 'ข้อ0', 'date': 'Unknown'}
2021-04-01 13:00:13,664 | exts.add | DEBUG | Added Feild, date
2021-04-01 13:00:13,664 | exts.add | DEBUG | Processing Image Field
2021-04-01 13:00:13,782 | exts.add | DEBUG | Updated Embed
2021-04-01 13:00:13,782 | exts.add | DEBUG | Waiting for message
2021-04-01 13:00:20,717 | exts.add | DEBUG | Changed State
2021-04-01 13:00:20,814 | exts.add | DEBUG | Updating Embed
2021-04-01 13:00:20,814 | exts.add | DEBUG | Creating base embed
2021-04-01 13:00:20,815 | exts.add | DEBUG | Getting Title, title, 4
2021-04-01 13:00:20,815 | exts.add | DEBUG | Getting Value, title  {'title': 'การบ้าน', 'description': 'ข้อ0', 'date': 'ไม่ต้องส่ง'}
2021-04-01 13:00:20,815 | exts.add | DEBUG | Added Feild, title
2021-04-01 13:00:20,815 | exts.add | DEBUG | Getting Title, description, 4
2021-04-01 13:00:20,816 | exts.add | DEBUG | Getting Value, description  {'title': 'การบ้าน', 'description': 'ข้อ0', 'date': 'ไม่ต้องส่ง'}
2021-04-01 13:00:20,816 | exts.add | DEBUG | Added Feild, description
2021-04-01 13:00:20,816 | exts.add | DEBUG | Getting Title, date, 4
2021-04-01 13:00:20,816 | exts.add | DEBUG | Getting Value, date  {'title': 'การบ้าน', 'description': 'ข้อ0', 'date': 'ไม่ต้องส่ง'}
2021-04-01 13:00:20,817 | exts.add | DEBUG | Added Feild, date
2021-04-01 13:00:20,818 | exts.add | DEBUG | Processing Image Field
2021-04-01 13:00:20,919 | exts.add | DEBUG | Updated Embed
2021-04-01 13:00:20,921 | exts.add | DEBUG | Waiting for message
2021-04-01 13:00:46,884 | exts.add | DEBUG | Waiting for message
2021-04-01 13:00:58,320 | exts.errorhand | DEBUG | Command add invoked by bell#9146 with error CommandInvokeError: Command raised an exception: AttributeError: module 'config' has no attribute 'image_channel_id'
2021-04-01 13:00:58,476 | bot | INFO | Attemping to connect to log channel.
2021-04-01 13:02:17,252 | main | INFO | Starting program...
2021-04-01 13:02:17,253 | asyncio | DEBUG | Using selector: EpollSelector
2021-04-01 13:02:17,328 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2021-04-01 13:02:17,328 | bot | INFO | Bot Subclass Created.
2021-04-01 13:02:17,420 | bot | INFO | Cog loaded: DayLoop
2021-04-01 13:02:17,422 | bot | INFO | Cog loaded: VoiceChannel
2021-04-01 13:02:17,466 | bot | INFO | Cog loaded: Adder
2021-04-01 13:02:17,470 | bot | INFO | Cog loaded: AdminCommands
2021-04-01 13:02:17,471 | bot | INFO | Cog loaded: Planner
2021-04-01 13:02:17,723 | bot | INFO | Cog loaded: KUSNews
2021-04-01 13:02:17,726 | bot | INFO | Cog loaded: Snekbox
2021-04-01 13:02:17,728 | bot | INFO | Cog loaded: Help
2021-04-01 13:02:17,729 | bot | INFO | Cog loaded: ErrorHandler
2021-04-01 13:02:17,730 | bot | INFO | Cog loaded: Latency
2021-04-01 13:02:20,323 | bot | INFO | Connected successfully
2021-04-01 13:02:57,275 | bot | INFO | Cog loaded: KUSNews
2021-04-01 13:03:15,723 | exts.errorhand | DEBUG | Command reload kus invoked by bell#9146 with error NotOwner: You do not own this bot.
2021-04-01 13:03:17,159 | exts.errorhand | DEBUG | Command news invoked by Tpmonkey#2682 with error CommandInvokeError: Command raised an exception: TypeError: 'NoneType' object is not iterable
2021-04-01 13:03:17,290 | bot | INFO | Attemping to connect to log channel.
2021-04-01 13:04:22,230 | exts.errorhand | DEBUG | Command hepl invoked by bell#9146 with error CommandNotFound: Command "hepl" is not found
2021-04-01 13:04:55,101 | exts.errorhand | DEBUG | Command allworks invoked by Tpmonkey#2682 with error CommandInvokeError: Command raised an exception: KeyError: '676256965650808873'
2021-04-01 13:07:34,470 | exts.add | DEBUG | Initualizing Data
2021-04-01 13:07:34,470 | exts.add | DEBUG | Creating base embed
2021-04-01 13:07:34,471 | exts.add | DEBUG | Getting Title, title, 1
2021-04-01 13:07:34,475 | exts.add | DEBUG | Getting Value, title  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 13:07:34,478 | exts.add | DEBUG | Added Feild, title
2021-04-01 13:07:34,480 | exts.add | DEBUG | Getting Title, description, 1
2021-04-01 13:07:34,480 | exts.add | DEBUG | Getting Value, description  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 13:07:34,481 | exts.add | DEBUG | Added Feild, description
2021-04-01 13:07:34,481 | exts.add | DEBUG | Getting Title, date, 1
2021-04-01 13:07:34,482 | exts.add | DEBUG | Getting Value, date  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 13:07:34,482 | exts.add | DEBUG | Added Feild, date
2021-04-01 13:07:34,483 | exts.add | DEBUG | Processing Image Field
2021-04-01 13:07:36,606 | exts.add | DEBUG | Waiting for message
2021-04-01 13:07:38,028 | exts.add | DEBUG | Processing Emoji
2021-04-01 13:07:38,029 | exts.add | DEBUG | Updating Embed
2021-04-01 13:07:38,030 | exts.add | DEBUG | Creating base embed
2021-04-01 13:07:38,030 | exts.add | DEBUG | Getting Title, title, 4
2021-04-01 13:07:38,030 | exts.add | DEBUG | Getting Value, title  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 13:07:38,031 | exts.add | DEBUG | Added Feild, title
2021-04-01 13:07:38,031 | exts.add | DEBUG | Getting Title, description, 4
2021-04-01 13:07:38,031 | exts.add | DEBUG | Getting Value, description  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 13:07:38,031 | exts.add | DEBUG | Added Feild, description
2021-04-01 13:07:38,032 | exts.add | DEBUG | Getting Title, date, 4
2021-04-01 13:07:38,032 | exts.add | DEBUG | Getting Value, date  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 13:07:38,033 | exts.add | DEBUG | Added Feild, date
2021-04-01 13:07:38,033 | exts.add | DEBUG | Processing Image Field
2021-04-01 13:07:38,171 | exts.add | DEBUG | Updated Embed
2021-04-01 13:07:52,077 | exts.add | DEBUG | Waiting for message
2021-04-01 13:08:12,374 | exts.add | DEBUG | Changed State
2021-04-01 13:08:12,452 | exts.add | DEBUG | Updating Embed
2021-04-01 13:08:12,453 | exts.add | DEBUG | Creating base embed
2021-04-01 13:08:12,453 | exts.add | DEBUG | Getting Title, title, 1
2021-04-01 13:08:12,454 | exts.add | DEBUG | Getting Value, title  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 13:08:12,455 | exts.add | DEBUG | Added Feild, title
2021-04-01 13:08:12,455 | exts.add | DEBUG | Getting Title, description, 1
2021-04-01 13:08:12,455 | exts.add | DEBUG | Getting Value, description  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 13:08:12,455 | exts.add | DEBUG | Added Feild, description
2021-04-01 13:08:12,456 | exts.add | DEBUG | Getting Title, date, 1
2021-04-01 13:08:12,456 | exts.add | DEBUG | Getting Value, date  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 13:08:12,458 | exts.add | DEBUG | Added Feild, date
2021-04-01 13:08:12,458 | exts.add | DEBUG | Processing Image Field
2021-04-01 13:08:12,552 | exts.add | DEBUG | Updated Embed
2021-04-01 13:08:12,552 | exts.add | DEBUG | Waiting for message
2021-04-01 13:08:19,168 | exts.add | DEBUG | Changed State
2021-04-01 13:08:19,274 | exts.add | DEBUG | Updating Embed
2021-04-01 13:08:19,274 | exts.add | DEBUG | Creating base embed
2021-04-01 13:08:19,275 | exts.add | DEBUG | Getting Title, title, 2
2021-04-01 13:08:19,275 | exts.add | DEBUG | Getting Value, title  {'title': 'ได้เเน้ววว', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 13:08:19,277 | exts.add | DEBUG | Added Feild, title
2021-04-01 13:08:19,278 | exts.add | DEBUG | Getting Title, description, 2
2021-04-01 13:08:19,278 | exts.add | DEBUG | Getting Value, description  {'title': 'ได้เเน้ววว', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 13:08:19,279 | exts.add | DEBUG | Added Feild, description
2021-04-01 13:08:19,279 | exts.add | DEBUG | Getting Title, date, 2
2021-04-01 13:08:19,279 | exts.add | DEBUG | Getting Value, date  {'title': 'ได้เเน้ววว', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 13:08:19,280 | exts.add | DEBUG | Added Feild, date
2021-04-01 13:08:19,280 | exts.add | DEBUG | Processing Image Field
2021-04-01 13:08:19,454 | exts.add | DEBUG | Updated Embed
2021-04-01 13:08:19,454 | exts.add | DEBUG | Waiting for message
2021-04-01 13:08:46,972 | exts.add | DEBUG | Changed State
2021-04-01 13:08:47,091 | exts.add | DEBUG | Updating Embed
2021-04-01 13:08:47,091 | exts.add | DEBUG | Creating base embed
2021-04-01 13:08:47,091 | exts.add | DEBUG | Getting Title, title, 3
2021-04-01 13:08:47,091 | exts.add | DEBUG | Getting Value, title  {'title': 'ได้เเน้ววว', 'description': 'เสร็จเเล้วปะ', 'date': 'Unknown'}
2021-04-01 13:08:47,092 | exts.add | DEBUG | Added Feild, title
2021-04-01 13:08:47,092 | exts.add | DEBUG | Getting Title, description, 3
2021-04-01 13:08:47,092 | exts.add | DEBUG | Getting Value, description  {'title': 'ได้เเน้ววว', 'description': 'เสร็จเเล้วปะ', 'date': 'Unknown'}
2021-04-01 13:08:47,094 | exts.add | DEBUG | Added Feild, description
2021-04-01 13:08:47,094 | exts.add | DEBUG | Getting Title, date, 3
2021-04-01 13:08:47,094 | exts.add | DEBUG | Getting Value, date  {'title': 'ได้เเน้ววว', 'description': 'เสร็จเเล้วปะ', 'date': 'Unknown'}
2021-04-01 13:08:47,095 | exts.add | DEBUG | Added Feild, date
2021-04-01 13:08:47,095 | exts.add | DEBUG | Processing Image Field
2021-04-01 13:08:47,219 | exts.add | DEBUG | Updated Embed
2021-04-01 13:08:47,220 | exts.add | DEBUG | Waiting for message
2021-04-01 13:08:55,277 | exts.add | DEBUG | Changed State
2021-04-01 13:08:55,353 | exts.add | DEBUG | Updating Embed
2021-04-01 13:08:55,354 | exts.add | DEBUG | Creating base embed
2021-04-01 13:08:55,354 | exts.add | DEBUG | Getting Title, title, 4
2021-04-01 13:08:55,354 | exts.add | DEBUG | Getting Value, title  {'title': 'ได้เเน้ววว', 'description': 'เสร็จเเล้วปะ', 'date': 'เอ่อ'}
2021-04-01 13:08:55,355 | exts.add | DEBUG | Added Feild, title
2021-04-01 13:08:55,355 | exts.add | DEBUG | Getting Title, description, 4
2021-04-01 13:08:55,355 | exts.add | DEBUG | Getting Value, description  {'title': 'ได้เเน้ววว', 'description': 'เสร็จเเล้วปะ', 'date': 'เอ่อ'}
2021-04-01 13:08:55,355 | exts.add | DEBUG | Added Feild, description
2021-04-01 13:08:55,355 | exts.add | DEBUG | Getting Title, date, 4
2021-04-01 13:08:55,356 | exts.add | DEBUG | Getting Value, date  {'title': 'ได้เเน้ววว', 'description': 'เสร็จเเล้วปะ', 'date': 'เอ่อ'}
2021-04-01 13:08:55,357 | exts.add | DEBUG | Added Feild, date
2021-04-01 13:08:55,357 | exts.add | DEBUG | Processing Image Field
2021-04-01 13:08:55,443 | exts.add | DEBUG | Updated Embed
2021-04-01 13:08:55,444 | exts.add | DEBUG | Waiting for message
2021-04-01 13:09:15,239 | exts.add | DEBUG | Processing Emoji
2021-04-01 13:09:15,454 | exts.add | DEBUG | Close menu with title None
2021-04-01 13:09:17,814 | exts.add | DEBUG | Deletedd
2021-04-01 13:09:55,452 | exts.add | DEBUG | Time out
2021-04-01 13:13:57,784 | bot | INFO | Cog loaded: KUSNews
2021-04-01 13:14:28,465 | exts.muleval | DEBUG | Eval command; Ignore black list: True
2021-04-01 13:14:28,465 | exts.muleval | INFO | 'py' highlighted code block
2021-04-01 13:14:28,466 | exts.muleval | TRACE | Eval command: Tpmonkey#2682(518063131096907813) with code:
import requests as req

r = req.get("http://www.kus.ku.ac.th/news.php")

print(r.text)
2021-04-01 13:49:42,027 | exts.errorhand | DEBUG | Command play undercover martyn invoked by Cultist cat#9516 with error CommandNotFound: Command "play" is not found
2021-04-01 13:56:28,812 | exts.errorhand | DEBUG | Command play playing with ruby invoked by Cultist cat#9516 with error CommandNotFound: Command "play" is not found
2021-04-01 14:06:25,822 | exts.errorhand | DEBUG | Command play 24hr cinderella invoked by Cultist cat#9516 with error CommandNotFound: Command "play" is not found
2021-04-01 15:07:16,992 | exts.add | DEBUG | Initualizing Data
2021-04-01 15:07:16,992 | exts.add | DEBUG | Creating base embed
2021-04-01 15:07:16,993 | exts.add | DEBUG | Getting Title, title, 1
2021-04-01 15:07:16,993 | exts.add | DEBUG | Getting Value, title  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 15:07:16,993 | exts.add | DEBUG | Added Feild, title
2021-04-01 15:07:16,993 | exts.add | DEBUG | Getting Title, description, 1
2021-04-01 15:07:16,994 | exts.add | DEBUG | Getting Value, description  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 15:07:16,994 | exts.add | DEBUG | Added Feild, description
2021-04-01 15:07:16,994 | exts.add | DEBUG | Getting Title, date, 1
2021-04-01 15:07:16,994 | exts.add | DEBUG | Getting Value, date  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 15:07:16,995 | exts.add | DEBUG | Added Feild, date
2021-04-01 15:07:16,995 | exts.add | DEBUG | Processing Image Field
2021-04-01 15:07:19,061 | exts.add | DEBUG | Waiting for message
2021-04-01 15:07:20,006 | exts.add | DEBUG | Changed State
2021-04-01 15:07:20,152 | exts.add | DEBUG | Updating Embed
2021-04-01 15:07:20,153 | exts.add | DEBUG | Creating base embed
2021-04-01 15:07:20,153 | exts.add | DEBUG | Getting Title, title, 2
2021-04-01 15:07:20,153 | exts.add | DEBUG | Getting Value, title  {'title': 'hey', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 15:07:20,166 | exts.add | DEBUG | Added Feild, title
2021-04-01 15:07:20,172 | exts.add | DEBUG | Getting Title, description, 2
2021-04-01 15:07:20,172 | exts.add | DEBUG | Getting Value, description  {'title': 'hey', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 15:07:20,172 | exts.add | DEBUG | Added Feild, description
2021-04-01 15:07:20,173 | exts.add | DEBUG | Getting Title, date, 2
2021-04-01 15:07:20,173 | exts.add | DEBUG | Getting Value, date  {'title': 'hey', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 15:07:20,174 | exts.add | DEBUG | Added Feild, date
2021-04-01 15:07:20,174 | exts.add | DEBUG | Processing Image Field
2021-04-01 15:07:20,286 | exts.errorhand | DEBUG | Command add invoked by Tpmonkey#2682 with error CommandInvokeError: Command raised an exception: NotFound: 404 Not Found (error code: 10008): Unknown Message
2021-04-01 15:12:09,578 | bot | INFO | Cog loaded: Adder
2021-04-01 15:12:11,195 | exts.add | DEBUG | Initualizing Data
2021-04-01 15:12:11,196 | exts.add | DEBUG | Creating base embed
2021-04-01 15:12:11,196 | exts.add | DEBUG | Getting Title, title, 1
2021-04-01 15:12:11,197 | exts.add | DEBUG | Getting Value, title  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 15:12:11,197 | exts.add | DEBUG | Added Feild, title
2021-04-01 15:12:11,197 | exts.add | DEBUG | Getting Title, description, 1
2021-04-01 15:12:11,197 | exts.add | DEBUG | Getting Value, description  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 15:12:11,197 | exts.add | DEBUG | Added Feild, description
2021-04-01 15:12:11,198 | exts.add | DEBUG | Getting Title, date, 1
2021-04-01 15:12:11,198 | exts.add | DEBUG | Getting Value, date  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 15:12:11,198 | exts.add | DEBUG | Added Feild, date
2021-04-01 15:12:11,201 | exts.add | DEBUG | Processing Image Field
2021-04-01 15:12:13,407 | exts.add | DEBUG | Waiting for message
2021-04-01 15:12:15,367 | exts.add | DEBUG | Changed State
2021-04-01 15:12:15,499 | exts.add | DEBUG | Updating Embed
2021-04-01 15:12:15,500 | exts.add | DEBUG | Creating base embed
2021-04-01 15:12:15,500 | exts.add | DEBUG | Getting Title, title, 2
2021-04-01 15:12:15,500 | exts.add | DEBUG | Getting Value, title  {'title': 'a', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-04-01 15:12:15,501 | exts.errorhand | DEBUG | Command add invoked by Tpmonkey#2682 with error CommandInvokeError: Command raised an exception: IndexError: string index out of range
2021-04-01 15:15:43,927 | main | INFO | Starting program...
2021-04-01 15:15:43,929 | asyncio | DEBUG | Using selector: EpollSelector
2021-04-01 15:15:43,987 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2021-04-01 15:15:43,988 | bot | INFO | Bot Subclass Created.
2021-04-01 15:15:43,991 | bot | INFO | Cog loaded: Latency
2021-04-01 15:15:43,993 | bot | INFO | Cog loaded: Help
2021-04-01 15:15:44,109 | bot | INFO | Cog loaded: Planner
2021-04-01 15:15:44,335 | bot | INFO | Cog loaded: KUSNews
2021-04-01 15:15:44,337 | bot | INFO | Cog loaded: ErrorHandler
2021-04-01 15:15:44,443 | bot | INFO | Cog loaded: DayLoop
2021-04-01 15:15:44,453 | bot | INFO | Cog loaded: Snekbox
2021-04-01 15:15:44,454 | bot | INFO | Cog loaded: Adder
2021-04-01 15:15:44,457 | bot | INFO | Cog loaded: AdminCommands
2021-04-01 15:15:44,458 | bot | INFO | Cog loaded: VoiceChannel
2021-04-01 15:15:46,964 | bot | INFO | Connected successfully
2021-04-01 15:18:20,052 | bot | INFO | Cog loaded: KUSNews
